x  y  conc vel  dir
  235.50      493.50     0.45646E-01  0.0000      999.00    
  235.50      496.50     0.76076E-01  0.0000      999.00    
  235.50      499.50     0.21301     0.62159E-01  90.000    
  235.50      502.50     0.36517     0.52161     -177.56    
  235.50      505.50     0.28909      1.3247     -170.80    
  235.50      508.50     0.22823      1.2099     -169.12    
  235.50      511.50     0.10651      1.1175     -175.11    
  235.50      514.50     0.15215E-01 0.88094      179.27    
  235.50      517.50     0.15215E-01 0.57111      179.43    
  235.50      520.50     0.30431E-01  0.0000      999.00    
  235.50      523.50     0.15215E-01  0.0000      999.00    
  235.50      526.50     0.60861E-01  0.0000      999.00    
  235.50      529.50     0.45646E-01 0.68386E-01 -90.000    
  235.50      532.50     0.60861E-01 0.27049     -133.26    
  235.50      535.50     0.30431E-01 0.50313     -144.23    
  235.50      538.50     0.45646E-01 0.52468     -135.66    
  235.50      541.50     0.45646E-01 0.54578     -129.19    
  235.50      544.50     0.30431E-01 0.51891     -123.22    
  235.50      547.50     0.45646E-01 0.47345     -123.01    
  235.50      550.50     0.18258     0.40944     -124.17    
  235.50      553.50     0.13694     0.36963     -123.57    
  235.50      556.50     0.76076E-01 0.34673     -124.96    
  235.50      559.50     0.10651     0.31075     -127.93    
  235.50      562.50     0.15215     0.30759     -132.58    
  235.50      565.50     0.91292E-01 0.32662     -140.95    
  235.50      568.50     0.15215E-01 0.32957     -152.35    
  235.50      571.50     0.30431E-01 0.33199     -169.16    
  235.50      574.50     0.45646E-01 0.29463     -175.67    
  235.50      577.50      0.0000     0.33903      173.89    
  235.50      580.50     0.91292E-01 0.33627      153.53    
  235.50      583.50     0.30431E-01 0.47236      142.17    
  235.50      586.50     0.60861E-01 0.52502      137.95    
  235.50      589.50      0.0000     0.65388      147.81    
  235.50      592.50     0.15215E-01 0.70683      153.45    
  235.50      595.50     0.15215E-01 0.74891      157.93    
  235.50      598.50      0.0000     0.81452      160.25    
  235.50      601.50     0.15215E-01 0.89363      167.33    
  235.50      604.50      0.0000     0.98247      170.29    
  235.50      607.50     0.30431E-01  1.0297      172.98    
  235.50      610.50      0.0000      1.1034      176.39    
  235.50      613.50      0.0000      1.1752      178.78    
  235.50      616.50      0.0000      1.1894     -178.95    
  235.50      619.50      0.0000      1.2461     -176.84    
  235.50      622.50      0.0000      1.2733     -174.60    
  235.50      625.50      0.0000      1.2987     -172.72    
  235.50      628.50      0.0000      1.3148     -170.79    
  235.50      631.50      0.0000      1.3502     -169.27    
  235.50      634.50      0.0000      1.3533     -168.14    
  235.50      637.50      0.0000      1.3685     -167.26    
  235.50      640.50      0.0000      1.3696     -165.68    
  235.50      643.50      0.0000      1.3930     -164.49    
  235.50      646.50      0.0000      1.3852     -162.76    
  235.50      649.50      0.0000      1.3925     -161.52    
  235.50      652.50      0.0000      1.3945     -160.86    
  235.50      655.50      0.0000      1.3914     -160.14    
  235.50      658.50      0.0000      1.3946     -159.06    
  235.50      661.50      0.0000      1.3964     -157.96    
  235.50      664.50      0.0000      1.3961     -156.92    
  235.50      667.50      0.0000      1.3865     -155.73    
  235.50      670.50      0.0000      1.3951     -154.95    
  235.50      673.50      0.0000      1.3794     -154.20    
  235.50      676.50      0.0000      1.3822     -153.87    
  235.50      679.50      0.0000      1.3703     -152.77    
  235.50      682.50      0.0000      1.3742     -152.09    
  235.50      685.50      0.0000      1.3634     -151.10    
  235.50      688.50      0.0000      1.3652     -150.48    
  235.50      691.50      0.0000      1.3474     -149.81    
  235.50      694.50      0.0000      1.3480     -149.48    
  235.50      697.50      0.0000      1.3282     -148.47    
  235.50      700.50      0.0000      1.3162     -148.00    
  235.50      703.50      0.0000      1.3083     -148.00    
  235.50      706.50      0.0000      1.3005     -148.00    
  235.50      709.50      0.0000      1.2931     -148.00    
  235.50      712.50      0.0000      1.2857     -148.00    
  235.50      715.50      0.0000      1.2787     -148.00    
  235.50      718.50      0.0000      1.2670     -147.87    
  235.50      721.50      0.0000      1.2651     -148.00    
  235.50      724.50      0.0000      1.2540     -147.87    
  235.50      727.50      0.0000      1.2522     -148.00    
  235.50      730.50      0.0000      1.2418     -147.88    
  235.50      733.50      0.0000      1.2401     -148.00    
  235.50      736.50      0.0000      1.2302     -147.88    
  235.50      739.50      0.0000      1.2286     -148.00    
  235.50      742.50      0.0000      1.2192     -147.89    
  235.50      745.50      0.0000      1.2178     -148.00    
  235.50      748.50      0.0000      1.2075     -148.00    
  235.50      751.50      0.0000      1.2025     -148.00    
  238.50      1.5000     0.15215      1.1231     -158.82    
  238.50      4.5000     0.15215      1.1197     -159.04    
  238.50      7.5000     0.13694      1.1150     -159.23    
  238.50      10.500     0.18258      1.1106     -159.35    
  238.50      13.500     0.18258      1.1072     -159.62    
  238.50      16.500     0.24344      1.1026     -159.80    
  238.50      19.500     0.24344      1.0980     -159.97    
  238.50      22.500     0.18258      1.0951     -160.17    
  238.50      25.500     0.24344      1.0907     -160.33    
  238.50      28.500     0.19780      1.0866     -160.50    
  238.50      31.500     0.15215      1.0823     -160.60    
  238.50      34.500     0.13694      1.0803     -160.75    
  238.50      37.500     0.33474      1.0758     -160.90    
  238.50      40.500     0.22823      1.0721     -161.06    
  238.50      43.500     0.19780      1.0692     -161.24    
  238.50      46.500     0.21301      1.0657     -161.40    
  238.50      49.500     0.44124      1.0617     -161.50    
  238.50      52.500     0.31952      1.0601     -161.65    
  238.50      55.500     0.27388      1.0559     -161.80    
  238.50      58.500     0.25866      1.0528     -161.96    
  238.50      61.500     0.31952      1.0502     -162.14    
  238.50      64.500     0.33474      1.0467     -162.42    
  238.50      67.500     0.34995      1.0434     -162.58    
  238.50      70.500     0.41081      1.0405     -162.70    
  238.50      73.500     0.30431      1.0391     -162.84    
  238.50      76.500     0.69990      1.0361     -163.02    
  238.50      79.500     0.50210      1.0342     -163.21    
  238.50      82.500     0.73033      1.0318     -163.40    
  238.50      85.500     0.60861      1.0302     -163.61    
  238.50      88.500     0.57818      1.0271     -163.73    
  238.50      91.500     0.62383      1.0274     -163.90    
  238.50      94.500     0.73033      1.0242     -164.09    
  238.50      97.500     0.79119      1.0236     -164.32    
  238.50      100.50     0.89770      1.0207     -164.52    
  238.50      103.50     0.92813      1.0214     -164.79    
  238.50      106.50     0.92813      1.0188     -165.00    
  238.50      109.50     0.69990      1.0193     -165.29    
  238.50      112.50      1.0346      1.0197     -165.48    
  238.50      115.50      1.1564      1.0194     -165.75    
  238.50      118.50      1.0803      1.0195     -166.04    
  238.50      121.50      1.0499      1.0201     -166.34    
  238.50      124.50      1.1411      1.0209     -166.66    
  238.50      127.50      1.2324      1.0221     -167.00    
  238.50      130.50      1.2020      1.0270     -167.28    
  238.50      133.50      1.3085      1.0267     -167.50    
  238.50      136.50      1.3237      1.0326     -167.93    
  238.50      139.50      1.3846      1.0330     -168.33    
  238.50      142.50      1.2324      1.0396     -168.82    
  238.50      145.50      1.3998      1.0408     -169.29    
  238.50      148.50      1.4759      1.0516     -169.68    
  238.50      151.50      1.2324      1.0527     -170.00    
  238.50      154.50      1.4607      1.0654     -170.66    
  238.50      157.50      1.7802      1.0686     -171.30    
  238.50      160.50      1.5976      1.0802     -172.17    
  238.50      163.50      1.9476      1.0886     -173.06    
  238.50      166.50      1.3998      1.0926     -174.14    
  238.50      169.50      1.7193      1.0854     -174.75    
  238.50      172.50      1.7345      1.0753     -175.55    
  238.50      175.50      1.3694      1.0198     -177.00    
  238.50      178.50      1.2172     0.90638     -178.38    
  238.50      181.50      1.0499     0.76967     -179.31    
  238.50      184.50     0.82162     0.58449     -177.15    
  238.50      187.50     0.57818     0.67766E-01 -130.37    
  238.50      190.50     0.50210     0.16625     -27.696    
  238.50      193.50     0.60861E-01 0.47689     -12.580    
  238.50      196.50     0.15215E-01 0.36095     -8.3495    
  238.50      199.50      0.0000      0.0000     -478.39    
  238.50      202.50      0.0000      0.0000     -999.00    
  238.50      205.50      0.0000      0.0000     -999.00    
  238.50      208.50     0.91292E-01  0.0000     -999.00    
  238.50      211.50     0.51732      0.0000     -999.00    
  238.50      214.50      1.4454      0.0000     -999.00    
  238.50      217.50      2.1454     0.34058      166.67    
  238.50      220.50      3.3474      1.0703      172.65    
  238.50      223.50      3.4234      1.4170      175.10    
  238.50      226.50      3.7734      1.4670      175.09    
  238.50      229.50      4.2907      1.4899      175.14    
  238.50      232.50      4.3668      1.5094      174.93    
  238.50      235.50      4.0625      1.4761      174.18    
  238.50      238.50      3.6669      1.3413      173.13    
  238.50      241.50      2.9670      1.2801      172.95    
  238.50      244.50      1.1411     0.99827      172.16    
  238.50      247.50     0.10651     0.78804      172.83    
  238.50      250.50     0.12172     0.17527      167.28    
  238.50      253.50     0.30431E-01  0.0000      999.00    
  238.50      256.50      0.0000      0.0000      999.00    
  238.50      259.50     0.28909      0.0000      999.00    
  238.50      262.50     0.48689     0.73822E-02  90.000    
  238.50      265.50     0.60861     0.53463E-01 -154.99    
  238.50      268.50     0.80641     0.17634     -157.52    
  238.50      271.50     0.82162     0.11235     -117.44    
  238.50      274.50     0.91292     0.11919     -86.191    
  238.50      277.50      4.5646     0.13750     -92.531    
  238.50      280.50      1.8106     0.16750     -88.981    
  238.50      283.50     0.80641     0.18352     -88.748    
  238.50      286.50     0.50210     0.19538     -108.98    
  238.50      289.50     0.28909     0.18971     -124.00    
  238.50      292.50     0.38038     0.14333     -122.70    
  238.50      295.50     0.27388     0.16020     -131.29    
  238.50      298.50     0.42603     0.20158     -134.97    
